Algorithm,MPI_Processes,Data_Size,Allocation,Latency
4,169,5000,node,0.000333946000000
4,170,5000,core,0.000215474000000
4,170,5000,node,0.000366888000000
4,171,5000,core,0.000212458000000
4,171,5000,node,0.000319569000000
4,172,5000,core,0.000206006000000
4,172,5000,node,0.000333715000000
4,173,5000,core,0.000283040000000
4,173,5000,node,0.000336792000000
4,174,5000,core,0.000345377000000
4,174,5000,node,0.000347141000000
4,175,5000,core,0.000354925000000
4,175,5000,node,0.000333244999999
4,176,5000,core,0.000237044000000
4,176,5000,node,0.000381625000000
4,177,5000,core,0.000239799000000
4,177,5000,node,0.000348594000000
4,178,5000,core,0.000271529000000
4,178,5000,node,0.000343954000000
4,179,5000,core,0.000239819000000
4,179,5000,node,0.000329567000000
4,180,5000,core,0.000233908999999
4,180,5000,node,0.000349324000000
4,181,5000,core,0.000274144000000
4,181,5000,node,0.000335970000000
4,182,5000,core,0.000325139000000
4,182,5000,node,0.000349586000000
4,183,5000,core,0.000257222000000
4,183,5000,node,0.000341871000000
4,184,5000,core,0.000266680000000
4,184,5000,node,0.000362049000000
4,185,5000,core,0.000244498000000
4,185,5000,node,0.000339997000000
4,186,5000,core,0.000330028000000
4,186,5000,node,0.000380113000000
4,187,5000,core,0.000275116000000
4,187,5000,node,0.000396964000000
4,188,5000,core,0.000328967000000
4,188,5000,node,0.000373681000000
4,189,5000,core,0.000338855000000
4,189,5000,node,0.000339126000000
4,190,5000,core,0.000342301000000
4,190,5000,node,0.000388699000000
4,191,5000,core,0.000336171000000
4,191,5000,node,0.000344536000000
4,192,5000,core,0.000269455000000
4,192,5000,node,0.000373420000000
4,193,5000,core,0.000281017000000
4,193,5000,node,0.000361367000000
4,194,5000,core,0.000319609000000
4,194,5000,node,0.000389711000000
4,195,5000,core,0.000239700000001
4,195,5000,node,0.000354955000000
4,196,5000,core,0.000318186000000
4,196,5000,node,0.000389559999999
4,197,5000,core,0.000245641000000
4,197,5000,node,0.000358282000000
4,198,5000,core,0.000330770000000
4,198,5000,node,0.000389711000000
4,199,5000,core,0.000231474000000
4,199,5000,node,0.000374442000000
4,200,5000,core,0.000311073000000
4,200,5000,node,0.000398818000000
4,201,5000,core,0.000237205000000
4,201,5000,node,0.000366337000000
4,202,5000,core,0.000320581000000
4,202,5000,node,0.000447338000001
4,203,5000,core,0.000268884000000
4,203,5000,node,0.000368972000000
4,204,5000,core,0.000322094000000
4,204,5000,node,0.000406763000001
4,205,5000,core,0.000317896000000
4,205,5000,node,0.000393127000001
4,206,5000,core,0.000311044000000
4,206,5000,node,0.000419707000001
4,207,5000,core,0.000250269000000
4,207,5000,node,0.000438733000000
4,208,5000,core,0.000310753000000
4,208,5000,node,0.000422852000001
4,209,5000,core,0.000283632000000
4,209,5000,node,0.000400411000000
4,210,5000,core,0.000272190000000
4,210,5000,node,0.000429075000000
4,211,5000,core,0.000329268000000
4,211,5000,node,0.000399469000000
4,212,5000,core,0.000276659000000
4,212,5000,node,0.000433472000000
4,213,5000,core,0.000319008000000
4,213,5000,node,0.000403737000000
4,214,5000,core,0.000282460000000
4,214,5000,node,0.000437751000000
4,215,5000,core,0.000266419000001
4,215,5000,node,0.000409968000000
4,216,5000,core,0.000294742000000
4,216,5000,node,0.000452278000000
4,217,5000,core,0.000278041000000
4,217,5000,node,0.000413184999999
4,218,5000,core,0.000310492000000
4,218,5000,node,0.000443562000001
4,219,5000,core,0.000287810000000
4,219,5000,node,0.000430708000000
4,220,5000,core,0.000315651999999
4,220,5000,node,0.000466635000000
4,221,5000,core,0.000253214000000
4,221,5000,node,0.000442640000000
4,222,5000,core,0.000303458000000
4,222,5000,node,0.000487324000000
4,223,5000,core,0.000323086000000
4,223,5000,node,0.000437459000000
4,224,5000,core,0.000252975000000
4,224,5000,node,0.000455624000001
4,225,5000,core,0.000299612000000
4,225,5000,node,0.000436698000000
4,226,5000,core,0.000281929000000
4,226,5000,node,0.000475511000000
4,227,5000,core,0.000294071000001
4,227,5000,node,0.000445154000000
4,228,5000,core,0.000276077000000
4,228,5000,node,0.000488406000000
4,229,5000,core,0.000282360000000
4,229,5000,node,0.000447749000000
4,230,5000,core,0.000270667000000
4,230,5000,node,0.000494346000000
4,231,5000,core,0.000273933000000
4,231,5000,node,0.000469610000000
4,232,5000,core,0.000280155000000
4,232,5000,node,0.000494968000000
4,233,5000,core,0.000275617000000
4,233,5000,node,0.000464500000000
4,234,5000,core,0.000274044000000
4,234,5000,node,0.000497502000000
4,235,5000,core,0.000273463000000
4,235,5000,node,0.000466765000000
4,236,5000,core,0.000270587000000
4,236,5000,node,0.000524882999997
4,237,5000,core,0.000272731000000
4,237,5000,node,0.000518662999999
4,238,5000,core,0.000274514000000
4,238,5000,node,0.000521477000000
4,239,5000,core,0.000268965000000
4,239,5000,node,0.000471835000000
4,240,5000,core,0.000275837000000
4,240,5000,node,0.000494287000009
4,241,5000,core,0.000276668000000
4,241,5000,node,0.000487252999999
4,242,5000,core,0.000278212000000
4,242,5000,node,0.000519163000000
4,243,5000,core,0.000271919000000
4,243,5000,node,0.000476233000001
4,244,5000,core,0.000282049000000
4,244,5000,node,0.000534742000000
4,245,5000,core,0.000275927000001
4,245,5000,node,0.000546434000000
4,246,5000,core,0.000278182000000
4,246,5000,node,0.000541575000000
4,247,5000,core,0.000280587000000
