Algorithm,MPI_Processes,Data_Size,Allocation,Latency
2,70,5000,node,0.000440837000000
2,71,5000,core,0.000142427000000
2,71,5000,node,0.000570148000000
2,72,5000,core,0.000221976000000
2,72,5000,node,0.000577770000000
2,73,5000,core,0.000248535000000
2,73,5000,node,0.000553618000000
2,74,5000,core,0.000508112000000
2,74,5000,node,0.000430086000000
2,75,5000,core,0.000416761000000
2,75,5000,node,0.000573855999999
2,76,5000,core,0.000454231000000
2,76,5000,node,0.000524690999999
2,77,5000,core,0.000208411000000
2,77,5000,node,0.000597089000000
2,78,5000,core,0.000339557000000
2,78,5000,node,0.000616265000000
2,79,5000,core,0.000426829000000
2,79,5000,node,0.000602666999999
2,80,5000,core,0.000339986000000
2,80,5000,node,0.000637342000000
2,81,5000,core,0.000461104000000
2,81,5000,node,0.000599337000000
2,82,5000,core,0.000576191000000
2,82,5000,node,0.000573325000000
2,83,5000,core,0.000426088000000
2,83,5000,node,0.000636694000001
2,84,5000,core,0.000451636000000
2,84,5000,node,0.000690136000000
2,85,5000,core,0.000486903000000
2,85,5000,node,0.000639869000000
2,86,5000,core,0.000405520000000
2,86,5000,node,0.000604443000000
2,87,5000,core,0.000369001000000
2,87,5000,node,0.000683642000000
2,88,5000,core,0.000548027000000
2,88,5000,node,0.000671927000000
2,89,5000,core,0.000192170000000
2,89,5000,node,0.000696796000001
2,90,5000,core,0.000519965000000
2,90,5000,node,0.000729939000000
2,91,5000,core,0.000790762000000
2,91,5000,node,0.000778248000000
2,92,5000,core,0.000417452000000
2,92,5000,node,0.000677389000000
2,93,5000,core,0.000587572000000
2,93,5000,node,0.000788058000000
2,94,5000,core,0.000591969000000
2,94,5000,node,0.000723517000000
2,95,5000,core,0.000637575000000
2,95,5000,node,0.000782907000000
2,96,5000,core,0.000851797000000
2,96,5000,node,0.000635986000001
2,97,5000,core,0.000761357000000
2,97,5000,node,0.000695203000001
2,98,5000,core,0.000527729000000
2,98,5000,node,0.000954585000001
2,99,5000,core,0.000658464000000
2,99,5000,node,0.000719439000000
2,100,5000,core,0.000480310000000
2,100,5000,node,0.000827234000000
2,101,5000,core,0.000466735000000
2,101,5000,node,0.000683522000000
2,102,5000,core,0.000481302000000
2,102,5000,node,0.000721173999999
2,103,5000,core,0.000718136000000
2,103,5000,node,0.000624449000000
2,104,5000,core,0.000560099000000
2,104,5000,node,0.000817042000000
2,105,5000,core,0.000847999000000
2,105,5000,node,0.000797425000000
2,106,5000,core,0.000533700000000
2,106,5000,node,0.000758671000000
2,107,5000,core,0.000523652000000
2,107,5000,node,0.000685395000001
2,108,5000,core,0.000617778000000
2,108,5000,node,0.000700953999999
2,109,5000,core,0.000899506000000
2,109,5000,node,0.000848911000000
2,110,5000,core,0.000838302000000
2,110,5000,node,0.000911023000000
2,111,5000,core,0.000585196999999
2,111,5000,node,0.000783029000001
2,112,5000,core,0.000631514000000
2,112,5000,node,0.000859552000000
2,113,5000,core,0.000603692000000
2,113,5000,node,0.000832281000001
2,114,5000,core,0.000508412000000
2,114,5000,node,0.000619491000000
2,115,5000,core,0.000566882000000
2,115,5000,node,0.000789409999999
2,116,5000,core,0.000720450000000
2,116,5000,node,0.000832060000000
2,117,5000,core,0.000577593000000
2,117,5000,node,0.000809907999999
2,118,5000,core,0.000407603000000
2,118,5000,node,0.001279047000001
2,119,5000,core,0.000661750000000
2,119,5000,node,0.000982892000001
2,120,5000,core,0.000527368000000
2,120,5000,node,0.001060168000000
2,121,5000,core,0.000411020000000
2,121,5000,node,0.000711695000000
2,122,5000,core,0.000463119000000
2,122,5000,node,0.000995294999999
2,123,5000,core,0.000985025000000
2,123,5000,node,0.001018489000000
2,124,5000,core,0.000971020000000
2,124,5000,node,0.001100141000000
2,125,5000,core,0.000771787000000
2,125,5000,node,0.000796372000000
2,126,5000,core,0.000663544000000
2,126,5000,node,0.000878392000001
2,127,5000,core,0.000765555000000
2,127,5000,node,0.000818634000000
2,128,5000,core,0.000462858000000
2,128,5000,node,0.000965629000000
2,129,5000,core,0.000709530000000
2,129,5000,node,0.000689963999999
2,130,5000,core,0.000834403000001
2,130,5000,node,0.001185743000001
2,131,5000,core,0.000799069000000
2,131,5000,node,0.001134226000001
2,132,5000,core,0.001053124000000
2,132,5000,node,0.000886270999999
2,133,5000,core,0.000867606000000
2,133,5000,node,0.000783364999998
2,134,5000,core,0.000329598000000
2,134,5000,node,0.001078562000000
2,135,5000,core,0.000410660000000
2,135,5000,node,0.001128630000000
2,136,5000,core,0.000861526000000
2,136,5000,node,0.000957795000001
2,137,5000,core,0.000888846000000
2,137,5000,node,0.001331726000000
2,138,5000,core,0.000704661000000
2,138,5000,node,0.001075899000000
2,139,5000,core,0.000777257000000
2,139,5000,node,0.001335562000001
2,140,5000,core,0.000354825000000
2,140,5000,node,0.001061109000000
2,141,5000,core,0.000437950000000
2,141,5000,node,0.001094835000000
2,142,5000,core,0.000495639000000
2,142,5000,node,0.001159441000000
2,143,5000,core,0.000439863000000
2,143,5000,node,0.001132944000000
2,144,5000,core,0.000928039000000
2,144,5000,node,0.001163188000000
2,145,5000,core,0.000826559000000
2,145,5000,node,0.001338195999999
2,146,5000,core,0.000818905000000
2,146,5000,node,0.001131425999999
2,147,5000,core,0.000534212000000
2,147,5000,node,0.001212281999999
2,148,5000,core,0.000928490000001
2,148,5000,node,0.001128626000000
2,149,5000,core,0.000692298000001
2,149,5000,node,0.001191494000000
2,150,5000,core,0.000864310000001
2,150,5000,node,0.001303945000000
2,151,5000,core,0.000451396000000
2,151,5000,node,0.001204558000000
2,152,5000,core,0.000730129000000
2,152,5000,node,0.001335342000001
2,153,5000,core,0.000358853000000
2,153,5000,node,0.001111664000000
2,154,5000,core,0.000362269000000
2,154,5000,node,0.001430580000001
2,155,5000,core,0.000416500000000
2,155,5000,node,0.001327867999999
2,156,5000,core,0.001115982000000
2,156,5000,node,0.001129575999997
2,157,5000,core,0.000506900000000
2,157,5000,node,0.001309224000000
2,158,5000,core,0.000404108000000
2,158,5000,node,0.001328209000000
2,159,5000,core,0.000757007000000
2,159,5000,node,0.001382838000001
2,160,5000,core,0.000714006000000
2,160,5000,node,0.001439949999998
2,161,5000,core,0.000535422000000
2,161,5000,node,0.001479724000000
2,162,5000,core,0.000707325000000
2,162,5000,node,0.000981629999998
2,163,5000,core,0.000680858000000
2,163,5000,node,0.001120831000001
2,164,5000,core,0.000622106000000
2,164,5000,node,0.001402950000000
2,165,5000,core,0.000617016000000
2,165,5000,node,0.001326628000000
2,166,5000,core,0.000490409000000
2,166,5000,node,0.001208264999999
2,167,5000,core,0.000603455000000
2,167,5000,node,0.001378353000000
2,168,5000,core,0.000413450000000
2,168,5000,node,0.001537682000002
2,169,5000,core,0.000389610000000
2,169,5000,node,0.001524246999999
2,170,5000,core,0.000415559000000
2,170,5000,node,0.001550393000002
2,171,5000,core,0.000570750000001
2,171,5000,node,0.001450779999999
2,172,5000,core,0.000724919000000
2,172,5000,node,0.001366139000000
2,173,5000,core,0.000742636000000
2,173,5000,node,0.001195630000002
2,174,5000,core,0.000611055000000
2,174,5000,node,0.001257847000000
2,175,5000,core,0.000584365000000
2,175,5000,node,0.001364934999998
2,176,5000,core,0.000663706999999
2,176,5000,node,0.001374954999999
2,177,5000,core,0.000345924000001
2,177,5000,node,0.001325504000000
2,178,5000,core,0.000334351999999
2,178,5000,node,0.001480935000000
2,179,5000,core,0.000835505000000
2,179,5000,node,0.001366531000000
2,180,5000,core,0.000354309999999
2,180,5000,node,0.001789754999997
2,181,5000,core,0.000303634000000
2,181,5000,node,0.001540608000001
2,182,5000,core,0.000402887000000
2,182,5000,node,0.001543629000000
2,183,5000,core,0.000424047000001
2,183,5000,node,0.001519910999999
2,184,5000,core,0.000433532000000
2,184,5000,node,0.001527413000002
2,185,5000,core,0.000760904000000
2,185,5000,node,0.001559516000000
2,186,5000,core,0.000413215000000
2,186,5000,node,0.001553422000001
2,187,5000,core,0.000349661000000
2,187,5000,node,0.001602624000000
2,188,5000,core,0.000488889000000
2,188,5000,node,0.001623325000001
2,189,5000,core,0.000494760000000
2,189,5000,node,0.001577627000000
2,190,5000,core,0.000533744000000
2,190,5000,node,0.001699993000001
2,191,5000,core,0.000864538999998
2,191,5000,node,0.001459907000001
2,192,5000,core,0.000310202000000
2,192,5000,node,0.001148370999999
2,193,5000,core,0.000514291000000
2,193,5000,node,0.001392810999999
2,194,5000,core,0.000437264000000
2,194,5000,node,0.001602869000000
2,195,5000,core,0.000493352000000
2,195,5000,node,0.001543645000000
2,196,5000,core,0.000739019000000
2,196,5000,node,0.001167539000000
2,197,5000,core,0.000627491000000
2,197,5000,node,0.001496295000000
2,198,5000,core,0.000563836000000
2,198,5000,node,0.001554916000000
2,199,5000,core,0.000695149000000
2,199,5000,node,0.001587706000000
2,200,5000,core,0.000584474000000
2,200,5000,node,0.001333611000000
2,201,5000,core,0.001028091000000
2,201,5000,node,0.001513377000002
2,202,5000,core,0.000455141000000
2,202,5000,node,0.002000867000000
2,203,5000,core,0.000513362000000
2,203,5000,node,0.001805480000002
2,204,5000,core,0.000525715000000
2,204,5000,node,0.001372791999998
2,205,5000,core,0.000498334000000
2,205,5000,node,0.001634309000000
2,206,5000,core,0.000639685000000
2,206,5000,node,0.001607649000000
2,207,5000,core,0.000890424000000
2,207,5000,node,0.001812149999999
2,208,5000,core,0.000523874000000
2,208,5000,node,0.001689344999999
2,209,5000,core,0.000485493000000
2,209,5000,node,0.002004145000001
2,210,5000,core,0.000521618999999
2,210,5000,node,0.001489281000000
2,211,5000,core,0.000495082000000
2,211,5000,node,0.001747781999999
2,212,5000,core,0.000575360000000
2,212,5000,node,0.001599433999999
2,213,5000,core,0.000422524000000
2,213,5000,node,0.001637990999999
2,214,5000,core,0.000570849999999
2,214,5000,node,0.001404670000000
2,215,5000,core,0.000802660000000
2,215,5000,node,0.001939323000000
2,216,5000,core,0.000652929000000
2,216,5000,node,0.001717790000001
2,217,5000,core,0.000508731999999
2,217,5000,node,0.001933145000002
2,218,5000,core,0.000721749000000
2,218,5000,node,0.001836118000000
2,219,5000,core,0.000981111000000
2,219,5000,node,0.001877516000000
2,220,5000,core,0.000516510000000
2,220,5000,node,0.001452182000000
2,221,5000,core,0.000536628000001
2,221,5000,node,0.026385384999998
2,222,5000,core,0.000844816000000
2,222,5000,node,0.001882865999999
2,223,5000,core,0.000655905000000
2,223,5000,node,0.001773501000002
2,224,5000,core,0.000557418000001
2,224,5000,node,0.001809204000001
2,225,5000,core,0.000567620000000
2,225,5000,node,0.001824155000001
2,226,5000,core,0.000707237999999
2,226,5000,node,0.001443160000001
2,227,5000,core,0.000525148000000
2,227,5000,node,0.002202968000002
2,228,5000,core,0.000552257000000
2,228,5000,node,0.001734293999998
2,229,5000,core,0.001048098000000
2,229,5000,node,0.002006318000000
2,230,5000,core,0.000695688000000
2,230,5000,node,0.002158526999999
2,231,5000,core,0.000973277000000
2,231,5000,node,0.002143465000000
2,232,5000,core,0.000611697000000
2,232,5000,node,0.001987039999999
2,233,5000,core,0.000633253000000
2,233,5000,node,0.001872626000001
2,234,5000,core,0.000730502000000
2,234,5000,node,0.001714652000000
2,235,5000,core,0.000757180000000
2,235,5000,node,0.027357247999987
2,236,5000,core,0.000616255000000
2,236,5000,node,0.001889980999998
2,237,5000,core,0.000715941000000
2,237,5000,node,0.025066298999999
2,238,5000,core,0.000680918000000
2,238,5000,node,0.001660419000000
2,239,5000,core,0.000891505999999
2,239,5000,node,0.001986370999994
2,240,5000,core,0.000599482000000
2,240,5000,node,0.001934523999999
2,241,5000,core,0.000831968000000
2,241,5000,node,0.027162662999999
2,242,5000,core,0.000622045000000
2,242,5000,node,0.001582681999999
2,243,5000,core,0.000630236000001
2,243,5000,node,0.002072450000000
2,244,5000,core,0.000858055000000
2,244,5000,node,0.002156211000000
2,245,5000,core,0.000706697000000
2,245,5000,node,0.002131446000000
2,246,5000,core,0.000669933999999
2,246,5000,node,0.001646489000002
2,247,5000,core,0.000652922000000
2,247,5000,node,0.022560241999997
2,248,5000,core,0.000632258000000
2,248,5000,node,0.035773380999984
2,249,5000,core,0.000871332000001
2,249,5000,node,0.028336753000005

