Algorithm,MPI_Processes,Data_Size,Allocation,Latency,Latency_default
2,133,2000,core,0.000186781000000,0.000063319000000
2,133,2000,node,0.000753717000000,0.000206007000000
2,134,2000,core,0.000187452000000,0.000063158000000
2,134,2000,node,0.000758807000000,0.000180529000000
2,135,2000,core,0.000188054000000,0.000063600000000
2,135,2000,node,0.000764116000000,0.000214123000000
2,136,2000,core,0.000188935000000,0.000063790000000
2,136,2000,node,0.000773935000000,0.000189646000000
2,137,2000,core,0.000191771000000,0.000066655000000
2,137,2000,node,0.000777191000000,0.000221987000000
2,138,2000,core,0.000192933000000,0.000063189000000
2,138,2000,node,0.000783522000000,0.000189035000000
2,139,2000,core,0.000193303000000,0.000063590000000
2,139,2000,node,0.000789074000000,0.000218991000000
2,140,2000,core,0.000194495000000,0.000063700000000
2,140,2000,node,0.000795797000000,0.000193303000000
2,141,2000,core,0.000196589000000,0.000065534000000
2,141,2000,node,0.000797348000000,0.000221376000000
2,142,2000,core,0.000197552000000,0.000067727000000
2,142,2000,node,0.000806636000000,0.000194505000000
2,143,2000,core,0.000199174000000,0.000063169000000
2,143,2000,node,0.000795565000000,0.000227738000000
2,144,2000,core,0.000199325000000,0.000068509000000
2,144,2000,node,0.000817767000000,0.000198824000000
2,145,2000,core,0.000201819000000,0.000068399000000
2,145,2000,node,0.000820212000000,0.000230393000001
2,146,2000,core,0.000202631000000,0.000071034000000
2,146,2000,node,0.000830921000000,0.000203382000000
2,147,2000,core,0.000202932000000,0.000068299000000
2,147,2000,node,0.000829419000000,0.000230935000000
2,148,2000,core,0.000204264000000,0.000070573000000
2,148,2000,node,0.000844968000000,0.000203433000000
2,149,2000,core,0.000206368000000,0.000073618000000
2,149,2000,node,0.000845790000000,0.000231646000000
2,150,2000,core,0.000207370000000,0.000072797000000
2,150,2000,node,0.000858645000000,0.000208391999999
2,151,2000,core,0.000207400000000,0.000073749000000
2,151,2000,node,0.000858605000000,0.000235854000000
2,152,2000,core,0.000208321000000,0.000071955000000
2,152,2000,node,0.000872890999999,0.000211638000001
2,153,2000,core,0.000211587000000,0.000068428000000
2,153,2000,node,0.000873241000000,0.000239560000001
2,154,2000,core,0.000212369000000,0.000066375000000
2,154,2000,node,0.000883851000000,0.000213892000000
2,155,2000,core,0.000213181000000,0.000068369000000
2,155,2000,node,0.000884643000000,0.000243899000000
2,156,2000,core,0.000213952000000,0.000069069000000
2,156,2000,node,0.000898018000000,0.000215725000000
2,157,2000,core,0.000217739000000,0.000069310000000
2,157,2000,node,0.000897267000000,0.000247734999999
2,158,2000,core,0.000218872000000,0.000068830000000
2,158,2000,node,0.000909580000000,0.000218181000000
2,159,2000,core,0.000220665000000,0.000068269000000
2,159,2000,node,0.000896685000000,0.000248688000000
2,160,2000,core,0.000219953000000,0.000076864000000
2,160,2000,node,0.000917675000000,0.000218831000000
2,161,2000,core,0.000222288000000,0.000078888000000
2,161,2000,node,0.000916954000000,0.000250571000000
2,162,2000,core,0.000224583000000,0.000081283000000
2,162,2000,node,0.000929207000000,0.000220615000000
2,163,2000,core,0.000226115000000,0.000081003000000
