Algorithm,MPI_Processes,Data_Size,Allocation,Latency,Latency_default
5,216,2000,node,0.000110767000000,0.000083877000000
5,217,2000,core,0.000184596000000,0.000219251000000
5,217,2000,node,0.000135725000000,0.000119855000000
5,218,2000,core,0.000186630000000,0.000218139000000
5,218,2000,node,0.000111940000000,0.000084879000000
5,219,2000,core,0.000186770000000,0.000220594000000
5,219,2000,node,0.000135694000000,0.000104085000000
5,220,2000,core,0.000186611000000,0.000219702000000
5,220,2000,node,0.000111459000000,0.000083176000000
5,221,2000,core,0.000188764000000,0.000220904000000
5,221,2000,node,0.000132218000000,0.000106059000000
5,222,2000,core,0.000188954000000,0.000223870000000
5,222,2000,node,0.000112962000000,0.000086553000000
5,223,2000,core,0.000185178000000,0.000222487000000
5,223,2000,node,0.000135704000000,0.000110016000000
5,224,2000,core,0.000190818000000,0.000227306000000
5,224,2000,node,0.000114424000000,0.000082024000000
5,225,2000,core,0.000192230000000,0.000229771000000
5,225,2000,node,0.000134642000000,0.000114305000000
5,226,2000,core,0.000191980000000,0.000230583000000
5,226,2000,node,0.000116057000000,0.000083898000000
5,227,2000,core,0.000196669000000,0.000234390000000
5,227,2000,node,0.000138680000000,0.000108163000000
5,228,2000,core,0.000197961000000,0.000236423000000
5,228,2000,node,0.000116368000000,0.000082444000000
5,229,2000,core,0.000201308000000,0.000240901000000
5,229,2000,node,0.000137007000000,0.000115787000000
5,230,2000,core,0.000199454000000,0.000238246000000
5,230,2000,node,0.000118873000000,0.000089087000000
5,231,2000,core,0.000203672000000,0.000242044000000
5,231,2000,node,0.000140203000000,0.000118562000000
5,232,2000,core,0.000204854000000,0.000242945000000
5,232,2000,node,0.000118392000000,0.000088977000000
5,233,2000,core,0.000205285000000,0.000244989000000
5,233,2000,node,0.000141987000000,0.000115897000000
5,234,2000,core,0.000209803000000,0.000247715000000
5,234,2000,node,0.000120827000000,0.000089397000000
5,235,2000,core,0.000209513000000,0.000250690000000
5,235,2000,node,0.000142216000000,0.000115066000000
5,236,2000,core,0.000209853000000,0.000250970000000
5,236,2000,node,0.000121318000000,0.000089678000000
5,237,2000,core,0.000212688000000,0.000253325000000
5,237,2000,node,0.000139040000000,0.000110227000000
5,238,2000,core,0.000210455000000,0.000252844000000
5,238,2000,node,0.000119554000000,0.000090690000000
5,239,2000,core,0.000216135000000,0.000254647000000
5,239,2000,node,0.000141396000000,0.000121107000000
5,240,2000,core,0.000214803000000,0.000256341000000
5,240,2000,node,0.000121788000000,0.000089929000000
5,241,2000,core,0.000219262000000,0.000259707000000
5,241,2000,node,0.000141005000000,0.000118823000000
5,242,2000,core,0.000220534000000,0.000260519000000
5,242,2000,node,0.000227327000005,0.000092012000010
5,243,2000,core,0.000223008000000,0.000264325000000
5,243,2000,node,0.000147466000000,0.000120065000000
5,244,2000,core,0.000224842000000,0.000265558000000
5,244,2000,node,0.000124193000000,0.000089357000000
5,245,2000,core,0.000224441000000,0.000268283000000
5,245,2000,node,0.000143780000000,0.000108544000000
5,246,2000,core,0.000225512000000,0.000268574000000
5,246,2000,node,0.000126908000000,0.000086633000000
5,247,2000,core,0.000225652000000,0.000270436000000
5,247,2000,node,0.000146975000000,0.000119324000000
5,248,2000,core,0.000227827000000,0.000270006000000
5,248,2000,node,0.000127919000000,0.000099457000000
5,249,2000,core,0.000229911000000,0.000271909000000
5,249,2000,node,0.000145683000000,0.000119033000000
5,250,2000,core,0.000232355000000,0.000274194000000
5,250,2000,node,0.000128752000000,0.000095388000000
5,251,2000,core,0.000231434000000,0.000276849000000
5,251,2000,node,0.000150532000000,0.000120466000000
5,252,2000,core,0.000227457000000,0.000278542000000
5,252,2000,node,0.000128901000000,0.000089267000000
5,253,2000,core,0.000231044000000,0.000277701000000
5,253,2000,node,0.000150172000000,0.000116108000000
5,254,2000,core,0.000233578000000,0.000280235000000
5,254,2000,node,0.000129493000000,0.000098485000000
5,255,2000,core,0.000238849000000,0.000284023000000
5,255,2000,node,0.000152856000000,0.000106579000000
5,256,2000,core,0.000198903000000,0.000251331000000
5,256,2000,node,0.000132018000000,0.000092564000000
