Algorithm,MPI_Processes,Data_Size,Allocation,Latency
4,139,2000,node,0.0000610440
4,140,2000,core,0.0000636790
4,140,2000,node,0.0000420780
4,141,2000,core,0.0000636700
4,141,2000,node,0.0000617860
4,142,2000,core,0.0000644410
4,142,2000,node,0.0000414780
4,143,2000,core,0.0000597420
4,143,2000,node,0.0000587200
4,144,2000,core,0.0000639390
4,144,2000,node,0.0000414480
4,145,2000,core,0.0000641910
4,145,2000,node,0.0000644810
4,146,2000,core,0.0000652230
4,146,2000,node,0.0000421490
4,147,2000,core,0.0000646810
4,147,2000,node,0.0000649610
4,148,2000,core,0.0000657940
4,148,2000,node,0.0000430310
4,149,2000,core,0.0000660940
4,149,2000,node,0.0000668150
4,150,2000,core,0.0000672860
4,150,2000,node,0.0000423600
4,151,2000,core,0.0000649920
4,151,2000,node,0.0000651530
4,152,2000,core,0.0000660130
4,152,2000,node,0.0000436420
4,153,2000,core,0.0000664640
4,153,2000,node,0.0000666450
4,154,2000,core,0.0000683580
4,154,2000,node,0.0000441630
4,155,2000,core,0.0000688290
4,155,2000,node,0.0000648520
4,156,2000,core,0.0000677170
4,156,2000,node,0.0000439820
4,157,2000,core,0.0000685690
4,157,2000,node,0.0000656130
4,158,2000,core,0.0000687690
4,158,2000,node,0.0000428200
4,159,2000,core,0.0000641700
4,159,2000,node,0.0000653020
4,160,2000,core,0.0000675670
4,160,2000,node,0.0000426500
4,161,2000,core,0.0000708730
4,161,2000,node,0.0000679680
4,162,2000,core,0.0000738480
4,162,2000,node,0.0000443230
4,163,2000,core,0.0000753610
4,163,2000,node,0.0000660140
4,164,2000,core,0.0000767540
4,164,2000,node,0.0000447540
4,165,2000,core,0.0000805010
4,165,2000,node,0.0000708430
4,166,2000,core,0.0000843380
4,166,2000,node,0.0000454360
