Algorithm,MPI_Processes,Data_Size,Allocation,Latency,Latency_default
1,93,8,node,0.000052739000000,0.000064180000000
1,94,8,core,0.000049623000000,0.000031569000000
1,94,8,node,0.000043592000000,0.000051747000000
1,95,8,core,0.000050976000000,0.000032511000000
1,95,8,node,0.000051566000000,0.000063269000000
1,96,8,core,0.000051266000000,0.000032020000000
1,96,8,node,0.000042890000000,0.000051616000000
1,97,8,core,0.000050765000000,0.000031980000000
1,97,8,node,0.000052048000000,0.000064030000000
1,98,8,core,0.000051977000000,0.000033863000000
1,98,8,node,0.000044583000000,0.000053971000000
1,99,8,core,0.000051577000000,0.000033422000000
1,99,8,node,0.000052829000000,0.000065663000000
1,100,8,core,0.000053911000000,0.000035045000000
1,100,8,node,0.000045355000000,0.000055374000000
1,101,8,core,0.000054101000000,0.000035497000000
1,101,8,node,0.000054091000000,0.000067206000000
1,102,8,core,0.000055744000000,0.000036138000000
1,102,8,node,0.000046848000000,0.000057207000000
1,103,8,core,0.000056375000000,0.000035697000000
1,103,8,node,0.000055614000000,0.000069249000000
1,104,8,core,0.000056115000000,0.000035918000000
1,104,8,node,0.000048270000000,0.000058680000000
1,105,8,core,0.000057257000000,0.000037690000000
1,105,8,node,0.000056265000000,0.000071223000000
1,106,8,core,0.000056897000000,0.000036769000000
1,106,8,node,0.000049002000000,0.000059452000000
1,107,8,core,0.000059381000000,0.000036489000000
1,107,8,node,0.000057467000000,0.000072766000000
1,108,8,core,0.000057308000000,0.000037931000000
1,108,8,node,0.000048851000000,0.000059682000000
1,109,8,core,0.000060503000000,0.000039054000000
1,109,8,node,0.000058199000000,0.000072947000000
1,110,8,core,0.000060534000000,0.000039103000000
1,110,8,node,0.000050023000000,0.000060483000000
1,111,8,core,0.000059711000000,0.000038642000000
1,111,8,node,0.000057227000000,0.000072746000000
1,112,8,core,0.000061926000000,0.000042640000000
1,112,8,node,0.000049192000000,0.000059792000000
1,113,8,core,0.000063419000000,0.000040456000000
1,113,8,node,0.000059231000000,0.000073568000000
1,114,8,core,0.000062828000000,0.000039994000000
1,114,8,node,0.000050585000000,0.000062336000000
1,115,8,core,0.000063859000000,0.000040777000000
1,115,8,node,0.000059482000000,0.000075171000000
1,116,8,core,0.000061705000000,0.000040446000000
1,116,8,node,0.000051907000000,0.000064190000000
1,117,8,core,0.000065583000000,0.000041959000000
1,117,8,node,0.000061185000000,0.000076693000000
1,118,8,core,0.000064340000000,0.000041016000000
1,118,8,node,0.000053440000000,0.000065562000000
1,119,8,core,0.000066123000000,0.000042810000000
1,119,8,node,0.000062467000000,0.000078858000000
1,120,8,core,0.000065623000000,0.000042740000000
1,120,8,node,0.000053860000000,0.000066635000000
1,121,8,core,0.000068097000000,0.000043141000000
1,121,8,node,0.000064281000000,0.000079329000000
1,122,8,core,0.000067577000000,0.000042520000000
1,122,8,node,0.000054842000000,0.000067797000000
1,123,8,core,0.000068108000000,0.000042880000000
1,123,8,node,0.000063289000000,0.000080401000000
1,124,8,core,0.000067557000000,0.000043661000000
1,124,8,node,0.000054873000000,0.000067496000000
1,125,8,core,0.000070252000000,0.000043372000000
1,125,8,node,0.000064310000000,0.000079810000000
1,126,8,core,0.000070632000000,0.000044253000000
1,126,8,node,0.000056075000000,0.000069069000000
1,127,8,core,0.000070752000000,0.000043882000000
1,127,8,node,0.000058239000000,0.000072225000000
1,128,8,core,0.000069531000000,0.000044083000000
1,128,8,node,0.000054622000000,0.000069079000000
1,129,8,core,0.000075682000000,0.000048561000000
1,129,8,node,0.000069710000000,0.000082224000000
1,130,8,core,0.000075481000000,0.000048671000000
1,130,8,node,0.000058329000000,0.000072746000000
1,131,8,core,0.000075191000000,0.000048540000000
1,131,8,node,0.000070372000000,0.000083676000000
1,132,8,core,0.000076884000000,0.000049362000000
1,132,8,node,0.000060273000000,0.000075110000000
1,133,8,core,0.000077244000000,0.000050014000000
1,133,8,node,0.000072396000000,0.000085079000000
1,134,8,core,0.000079038000000,0.000051787000000
1,134,8,node,0.000061245000000,0.000077576000000
1,135,8,core,0.000079949000000,0.000051076000000
1,135,8,node,0.000072997000000,0.000087995000000
1,136,8,core,0.000080861000000,0.000052518000000
1,136,8,node,0.000063429000000,0.000079819000000
1,137,8,core,0.000081412000000,0.000053610000000
1,137,8,node,0.000074340000000,0.000088966000000
1,138,8,core,0.000082104000000,0.000054392000000
1,138,8,node,0.000063619000000,0.000080400000000
1,139,8,core,0.000083166000000,0.000054852000000
1,139,8,node,0.000075821000000,0.000091291000000
1,140,8,core,0.000083777000000,0.000056275000000
1,140,8,node,0.000064330000000,0.000079128000000
1,141,8,core,0.000085239000000,0.000057067000000
1,141,8,node,0.000075091000000,0.000091642000000
1,142,8,core,0.000085720000000,0.000056456000000
1,142,8,node,0.000064000000000,0.000079018000000
1,143,8,core,0.000087804000000,0.000058710000000
1,143,8,node,0.000073859000000,0.000092944000000
1,144,8,core,0.000086312000000,0.000059291000000
1,144,8,node,0.000063680000000,0.000078817000000
1,145,8,core,0.000087954000000,0.000060704000000
1,145,8,node,0.000077285000000,0.000094106000000
1,146,8,core,0.000087694000000,0.000060163000000
1,146,8,node,0.000065072000000,0.000082073000000
1,147,8,core,0.000088796000000,0.000060173000000
1,147,8,node,0.000076954000000,0.000095148000000
1,148,8,core,0.000089637000000,0.000061425000000
1,148,8,node,0.000066404000000,0.000083887000000
1,149,8,core,0.000089948000000,0.000063168000000
1,149,8,node,0.000080500000000,0.000097884000000
1,150,8,core,0.000090420000000,0.000063328000000
1,150,8,node,0.000067556000000,0.000085861000000
1,151,8,core,0.000090860000000,0.000068638000000
1,151,8,node,0.000079919000000,0.000100017000000
1,152,8,core,0.000090199000000,0.000064621000000
1,152,8,node,0.000069420000000,0.000088035000000
1,153,8,core,0.000092243000000,0.000066825000000
1,153,8,node,0.000083536000000,0.000102021000000
1,154,8,core,0.000092113000000,0.000066284000000
1,154,8,node,0.000070131000000,0.000088495000000
1,155,8,core,0.000093415000000,0.000065563000000
1,155,8,node,0.000082233000000,0.000103193000000
1,156,8,core,0.000094276000000,0.000071925000000
1,156,8,node,0.000070102000000,0.000087644000000
1,157,8,core,0.000096571000000,0.000067777000000
1,157,8,node,0.000082925000000,0.000103123000000
1,158,8,core,0.000094697000000,0.000067927000000
1,158,8,node,0.000070411000000,0.000088565000000
1,159,8,core,0.000095609000000,0.000071363000000
1,159,8,node,0.000080661000000,0.000102933000000
1,160,8,core,0.000095248000000,0.000069491000000
1,160,8,node,0.000069890000000,0.000087374000000
1,161,8,core,0.000096019000000,0.000069250000000
1,161,8,node,0.000083796000000,0.000104766000000
1,162,8,core,0.000096511000000,0.000071334000000
1,162,8,node,0.000070833000000,0.000089578000000
1,163,8,core,0.000096721000000,0.000070241000000
1,163,8,node,0.000082394000000,0.000105738000000
1,164,8,core,0.000096861000000,0.000071163000000
1,164,8,node,0.000072035000000,0.000092523000000
1,165,8,core,0.000097813000000,0.000071654000000
1,165,8,node,0.000085811000000,0.000108483000000
1,166,8,core,0.000098455000000,0.000072375000000
1,166,8,node,0.000074249000000,0.000095108000000
1,167,8,core,0.000098745000000,0.000073247000000
1,167,8,node,0.000085159000000,0.000109776000000
1,168,8,core,0.000099296000000,0.000073949000000
1,168,8,node,0.000075652000000,0.000097402000000
1,169,8,core,0.000099466000000,0.000074790000000
1,169,8,node,0.000089647000000,0.000111920000000
1,170,8,core,0.000099586000000,0.000074639000000
1,170,8,node,0.000076663000000,0.000097713000000
1,171,8,core,0.000101380000000,0.000075792000000
1,171,8,node,0.000090239000000,0.000113963000000
1,172,8,core,0.000101781000000,0.000076122000000
1,172,8,node,0.000076604000000,0.000096300000000
1,173,8,core,0.000101760000000,0.000076804000000
1,173,8,node,0.000091271000000,0.000114404000000
1,174,8,core,0.000102822000000,0.000077405000000
1,174,8,node,0.000076474000000,0.000096902000000
1,175,8,core,0.000103043000000,0.000077896000000
1,175,8,node,0.000089988000000,0.000114354000000
1,176,8,core,0.000104074000000,0.000078397000000
1,176,8,node,0.000075912000000,0.000095539000000
1,177,8,core,0.000104355000000,0.000079088000000
1,177,8,node,0.000093975000000,0.000117129000000
1,178,8,core,0.000105157000000,0.000079909000000
1,178,8,node,0.000078417000000,0.000098925000000
1,179,8,core,0.000105107000000,0.000081001000000
1,179,8,node,0.000093285000000,0.000118992000000
1,180,8,core,0.000105167000000,0.000081102000000
1,180,8,node,0.000079559000000,0.000101109000000
1,181,8,core,0.000106649000000,0.000085861000000
1,181,8,node,0.000093545000000,0.000119825000000
1,182,8,core,0.000106750000000,0.000082976000000
1,182,8,node,0.000080521000000,0.000103514000000
1,183,8,core,0.000107552000000,0.000082534000000
1,183,8,node,0.000094537000000,0.000121518000000
1,184,8,core,0.000107821000000,0.000083225000000
1,184,8,node,0.000081643000000,0.000104646000000
1,185,8,core,0.000108292000000,0.000084799000000
1,185,8,node,0.000099717000000,0.000124443000000
1,186,8,core,0.000109474000000,0.000084838000000
1,186,8,node,0.000083246000000,0.000106278000000
1,187,8,core,0.000109665000000,0.000087224000000
1,187,8,node,0.000098414000000,0.000125976000000
1,188,8,core,0.000110847000000,0.000086341000000
1,188,8,node,0.000083296000000,0.000105227000000
1,189,8,core,0.000110356000000,0.000087724000000
1,189,8,node,0.000100368000000,0.000125966000000
1,190,8,core,0.000111148000000,0.000087544000000
1,190,8,node,0.000083246000000,0.000105508000000
1,191,8,core,0.000112331000000,0.000088555000000
1,191,8,node,0.000095118000000,0.000123812000000
1,192,8,core,0.000112320000000,0.000088395000000
1,192,8,node,0.000081613000000,0.000104185000000
1,193,8,core,0.000113122000000,0.000090389000000
1,193,8,node,0.000099125000000,0.000124052000000
1,194,8,core,0.000113282000000,0.000091061000000
1,194,8,node,0.000083386000000,0.000107030000000
1,195,8,core,0.000112811000000,0.000090870000000
1,195,8,node,0.000099566000000,0.000126366000000
1,196,8,core,0.000112891000000,0.000092343000000
1,196,8,node,0.000085199000000,0.000110066000000
1,197,8,core,0.000114655000000,0.000093034000000
1,197,8,node,0.000100558000000,0.000128000000000
1,198,8,core,0.000114474000000,0.000093094000000
1,198,8,node,0.000086572000000,0.000111418000000
1,199,8,core,0.000114695000000,0.000093204000000
1,199,8,node,0.000100158000000,0.000128721000000
1,200,8,core,0.000114304000000,0.000091892000000
1,200,8,node,0.000088927000000,0.000113723000000
1,201,8,core,0.000115747000000,0.000093315000000
1,201,8,node,0.000104726000000,0.000132418000000
1,202,8,core,0.000116177000000,0.000093255000000
1,202,8,node,0.000089016000000,0.000114103000000
1,203,8,core,0.000116327000000,0.000093495000000
1,203,8,node,0.000101931000000,0.000132397000000
1,204,8,core,0.000116848000000,0.000094417000000
1,204,8,node,0.000088866000000,0.000112921000000
1,205,8,core,0.000117610000000,0.000095389000000
1,205,8,node,0.000104746000000,0.000134171000000
1,206,8,core,0.000118011000000,0.000095980000000
1,206,8,node,0.000089588000000,0.000113071000000
1,207,8,core,0.000117640000000,0.000095869000000
1,207,8,node,0.000102802000000,0.000134442000000
1,208,8,core,0.000118451000000,0.000094978000000
1,208,8,node,0.000089258000000,0.000113062000000
1,209,8,core,0.000119444000000,0.000099216000000
1,209,8,node,0.000106710000000,0.000139341000000
1,210,8,core,0.000118933000000,0.000096320000000
1,210,8,node,0.000090699000000,0.000116668000000
1,211,8,core,0.000118912000000,0.000096461000000
1,211,8,node,0.000105878000000,0.000138599000000
1,212,8,core,0.000120004000000,0.000098294000000
1,212,8,node,0.000092643000000,0.000118502000000
1,213,8,core,0.000120626000000,0.000098154000000
1,213,8,node,0.000107762000000,0.000138660000000
1,214,8,core,0.000120616000000,0.000100518000000
1,214,8,node,0.000093946000000,0.000120075000000
1,215,8,core,0.000120806000000,0.000098323000000
1,215,8,node,0.000108884000000,0.000142767000000
1,216,8,core,0.000119964000000,0.000099035000000
1,216,8,node,0.000095458000000,0.000122710000000
1,217,8,core,0.000122038000000,0.000101149000000
1,217,8,node,0.000112651000000,0.000142597000000
1,218,8,core,0.000121628000000,0.000099957000000
1,218,8,node,0.000095869000000,0.000122789000000
1,219,8,core,0.000121818000000,0.000100198000000
1,219,8,node,0.000111378000000,0.000145482000000
1,220,8,core,0.000122679000000,0.000101330000000
1,220,8,node,0.000096050000000,0.000122248000000
1,221,8,core,0.000122749000000,0.000101781000000
1,221,8,node,0.000114304000000,0.000145592000000
1,222,8,core,0.000123300000000,0.000101890000000
1,222,8,node,0.000096531000000,0.000122890000000
1,223,8,core,0.000121888000000,0.000101780000000
1,223,8,node,0.000111529000000,0.000146164000000
1,224,8,core,0.000122970000000,0.000102532000000
1,224,8,node,0.000095699000000,0.000122149000000
1,225,8,core,0.000123191000000,0.000103083000000
1,225,8,node,0.000113101000000,0.000145022000000
1,226,8,core,0.000123471000000,0.000103634000000
1,226,8,node,0.000097011000000,0.000124613000000
1,227,8,core,0.000123401000000,0.000103433000000
1,227,8,node,0.000112640000000,0.000146905000000
1,228,8,core,0.000124133000000,0.000104005000000
1,228,8,node,0.000100007000000,0.000127589000000
1,229,8,core,0.000124403000000,0.000104416000000
1,229,8,node,0.000114594000000,0.000149249000000
1,230,8,core,0.000124683000000,0.000103944000000
1,230,8,node,0.000099967000000,0.000128300000000
1,231,8,core,0.000123431000000,0.000104525000000
1,231,8,node,0.000117269000000,0.000153397000000
1,232,8,core,0.000125114000000,0.000106619000000
1,232,8,node,0.000102281000000,0.000130584000000
1,233,8,core,0.000125575000000,0.000104706000000
1,233,8,node,0.000119484000000,0.000153186000000
1,234,8,core,0.000125545000000,0.000105367000000
1,234,8,node,0.000103033000000,0.000132248000000
1,235,8,core,0.000124944000000,0.000105548000000
1,235,8,node,0.000116929000000,0.000154269000000
1,236,8,core,0.000125094000000,0.000106950000000
1,236,8,node,0.000103473000000,0.000131666000000
1,237,8,core,0.000126116000000,0.000106800000000
1,237,8,node,0.000117831000000,0.000154008000000
1,238,8,core,0.000125955000000,0.000107260000000
1,238,8,node,0.000102773000000,0.000131837000000
1,239,8,core,0.000125345000000,0.000106409000000
1,239,8,node,0.000115376000000,0.000152866000000
1,240,8,core,0.000125625000000,0.000106890000000
1,240,8,node,0.000101770000000,0.000132057000000
1,241,8,core,0.000126006000000,0.000108593000000
1,241,8,node,0.000118441000000,0.000153878000000
1,242,8,core,0.000126046000000,0.000108443000000
1,242,8,node,0.000104886000000,0.000134872000000
1,243,8,core,0.000125034000000,0.000108163000000
1,243,8,node,0.000121217000000,0.000159037000000
1,244,8,core,0.000126507000000,0.000108823000000
1,244,8,node,0.000105738000000,0.000136325000000
1,245,8,core,0.000125475000000,0.000110798000000
1,245,8,node,0.000121186000000,0.000158947000000
1,246,8,core,0.000126687000000,0.000110176000000
1,246,8,node,0.000107281000000,0.000138038000000
1,247,8,core,0.000125004000000,0.000111067000000
1,247,8,node,0.000123421000000,0.000163426000000
1,248,8,core,0.000126667000000,0.000111939000000
1,248,8,node,0.000108063000000,0.000139130000000
1,249,8,core,0.000126176000000,0.000111208000000
1,249,8,node,0.000128220000000,0.000164197000000
1,250,8,core,0.000126096000000,0.000111960000000
1,250,8,node,0.000110307000000,0.000140864000000
1,251,8,core,0.000125545000000,0.000111579000000
1,251,8,node,0.000126968000000,0.000164628000000
1,252,8,core,0.000126457000000,0.000112560000000
1,252,8,node,0.000109765000000,0.000140373000000
1,253,8,core,0.000126567000000,0.000112891000000
1,253,8,node,0.000127699000000,0.000162645000000
1,254,8,core,0.000125916000000,0.000113082000000
1,254,8,node,0.000110918000000,0.000141234000000
1,255,8,core,0.000124693000000,0.000112470000000
1,255,8,node,0.000127328000000,0.000151374000000
1,256,8,core,0.000115737000000,0.000103875000000
1,256,8,node,0.000117630000000,0.000130524000000
